method,estimate,flow,cq,runid
truth,13.54533755011996,unaltered,chemostatic,50
pw,15.248600758279892,base,dilution,51
beale,NA,base,dilution,51
rating,12.788758594829076,base,dilution,51
composite,12.923828881078327,base,dilution,51
truth,12.42629330668217,base,dilution,51
pw,27.554089239860318,storm,dilution,51
beale,NA,storm,dilution,51
rating,14.865541331452956,storm,dilution,51
composite,13.000171991193497,storm,dilution,51
truth,18.91992276452599,storm,dilution,51
pw,15.951585492013889,unaltered,dilution,51
beale,NA,unaltered,dilution,51
rating,12.99861360767074,unaltered,dilution,51
composite,13.166057897262341,unaltered,dilution,51
truth,13.752727870723453,unaltered,dilution,51
pw,5.028825161762566,base,enrich,51
beale,NA,base,enrich,51
rating,12.467976248513748,base,enrich,51
composite,12.587754148064624,base,enrich,51
truth,14.366644669189986,base,enrich,51
pw,0.871919572520268,storm,enrich,51
beale,NA,storm,enrich,51
rating,32.299498869483976,storm,enrich,51
composite,32.62558137082667,storm,enrich,51
truth,74.28475625140781,storm,enrich,51
pw,3.2884838156670684,unaltered,enrich,51
beale,NA,unaltered,enrich,51
rating,11.667675855755242,unaltered,enrich,51
composite,11.740899402319029,unaltered,enrich,51
truth,13.754933735571793,unaltered,enrich,51
pw,13.844369063660212,base,none,51
beale,NA,base,none,51
rating,16.646895764812484,base,none,51
composite,17.142865765580257,base,none,51
truth,15.908159153252257,base,none,51
pw,5.850782451199755,storm,none,51
beale,NA,storm,none,51
rating,16.253088541992494,storm,none,51
composite,16.67925721092241,storm,none,51
truth,13.821790681016534,storm,none,51
pw,11.0685996972131,unaltered,none,51
beale,NA,unaltered,none,51
rating,14.553376479201175,unaltered,none,51
composite,14.931823997681303,unaltered,none,51
truth,13.561830938928475,unaltered,none,51
pw,13.031488817523885,base,chemostatic,51
beale,NA,base,chemostatic,51
rating,16.055854193774984,base,chemostatic,51
composite,15.930794705523848,base,chemostatic,51
truth,15.893737059950817,base,chemostatic,51
pw,5.507250329428654,storm,chemostatic,51
beale,NA,storm,chemostatic,51
rating,13.810531754232668,storm,chemostatic,51
composite,13.669557663317267,storm,chemostatic,51
truth,13.780114739483677,storm,chemostatic,51
pw,10.418700376783086,unaltered,chemostatic,51
beale,NA,unaltered,chemostatic,51
rating,13.657176617638047,unaltered,chemostatic,51
composite,13.543393242132849,unaltered,chemostatic,51
truth,13.545874576437285,unaltered,chemostatic,51
pw,14.158540096201842,base,dilution,52
beale,NA,base,dilution,52
rating,12.329311263482081,base,dilution,52
composite,12.774163094329186,base,dilution,52
truth,12.38956359737015,base,dilution,52
pw,24.72710705403552,storm,dilution,52
beale,NA,storm,dilution,52
rating,14.455411035012336,storm,dilution,52
composite,15.589272288971404,storm,dilution,52
truth,17.40958427360856,storm,dilution,52
pw,14.656531191832936,unaltered,dilution,52
beale,NA,unaltered,dilution,52
rating,12.492998714032138,unaltered,dilution,52
composite,13.173713645727345,unaltered,dilution,52
truth,13.399484418705281,unaltered,dilution,52
pw,5.349270997483773,base,enrich,52
beale,NA,base,enrich,52
rating,12.087193416634074,base,enrich,52
composite,11.936808804617698,base,enrich,52
truth,14.857547152043638,base,enrich,52
pw,0.9705802477909813,storm,enrich,52
beale,NA,storm,enrich,52
rating,27.71010049745794,storm,enrich,52
composite,27.970257991050563,storm,enrich,52
truth,76.78835509680442,storm,enrich,52
pw,3.5518350131996725,unaltered,enrich,52
beale,NA,unaltered,enrich,52
rating,10.99676016250833,unaltered,enrich,52
composite,10.897972800226942,unaltered,enrich,52
truth,13.89233485072805,unaltered,enrich,52
pw,13.668014217836665,base,none,52
beale,NA,base,none,52
rating,15.396100043251066,base,none,52
composite,15.508783223515175,base,none,52
truth,15.904704189080926,base,none,52
pw,5.81115131952606,storm,none,52
beale,NA,storm,none,52
rating,12.692048478832728,storm,none,52
composite,12.705945350473801,storm,none,52
truth,13.784334323641009,storm,none,52
pw,11.007063489191815,unaltered,none,52
beale,NA,unaltered,none,52
rating,12.907218682317218,unaltered,none,52
composite,12.973186221212034,unaltered,none,52
truth,13.546126015650312,unaltered,none,52
pw,12.870918773627626,base,chemostatic,52
beale,NA,base,chemostatic,52
rating,16.040049544920524,base,chemostatic,52
composite,16.330143366408816,base,chemostatic,52
truth,15.899185133745306,base,chemostatic,52
pw,5.472254814987838,storm,chemostatic,52
beale,NA,storm,chemostatic,52
rating,13.449742705347942,storm,chemostatic,52
composite,13.882070638730555,storm,chemostatic,52
truth,13.784452800429094,storm,chemostatic,52
pw,10.365150185509057,unaltered,chemostatic,52
beale,NA,unaltered,chemostatic,52
rating,13.567854807031198,unaltered,chemostatic,52
composite,13.854365072096662,unaltered,chemostatic,52
truth,13.543219754225843,unaltered,chemostatic,52
pw,14.168850810120857,base,dilution,53
beale,NA,base,dilution,53
rating,12.439069900559144,base,dilution,53
composite,13.131520136013012,base,dilution,53
truth,12.547718787775262,base,dilution,53
pw,27.08895279220611,storm,dilution,53
beale,NA,storm,dilution,53
rating,14.63841368497071,storm,dilution,53
composite,14.578324880715519,storm,dilution,53
truth,17.32160552585057,storm,dilution,53
pw,15.596527718175032,unaltered,dilution,53
beale,NA,unaltered,dilution,53
rating,12.730479913919265,unaltered,dilution,53
composite,13.25218913319743,unaltered,dilution,53
truth,13.366371473857917,unaltered,dilution,53
pw,5.668953489759678,base,enrich,53
beale,NA,base,enrich,53
rating,13.91047659788804,base,enrich,53
composite,14.000786130904112,base,enrich,53
truth,14.475226150997296,base,enrich,53
pw,0.8698748809659061,storm,enrich,53
beale,NA,storm,enrich,53
rating,32.21071934601761,storm,enrich,53
composite,32.63296737860085,storm,enrich,53
truth,75.90678365206293,storm,enrich,53
pw,3.274665683854463,unaltered,enrich,53
beale,NA,unaltered,enrich,53
rating,12.431720225506773,unaltered,enrich,53
composite,12.55442237018159,unaltered,enrich,53
truth,13.963815131152769,unaltered,enrich,53
pw,13.192669213297789,base,none,53
beale,NA,base,none,53
rating,14.925959157854379,base,none,53
composite,15.410147371973386,base,none,53
truth,16.060385228391688,base,none,53
pw,5.545010696192676,storm,none,53
beale,NA,storm,none,53
rating,12.55939794262535,storm,none,53
composite,12.999824552258406,storm,none,53
truth,13.85812092782526,storm,none,53
pw,10.460683102076297,unaltered,none,53
beale,NA,unaltered,none,53
rating,12.654412321851986,unaltered,none,53
composite,13.070501732124017,unaltered,none,53
truth,13.604128931551994,unaltered,none,53
pw,12.702570883627576,base,chemostatic,53
beale,NA,base,chemostatic,53
rating,15.480063340513865,base,chemostatic,53
composite,15.49384459489195,base,chemostatic,53
truth,16.00708045681728,base,chemostatic,53
pw,5.33901747099544,storm,chemostatic,53
beale,NA,storm,chemostatic,53
rating,13.095351985524637,storm,chemostatic,53
composite,13.126710735267256,storm,chemostatic,53
truth,13.806109534623431,storm,chemostatic,53
pw,10.072076124015378,unaltered,chemostatic,53
beale,NA,unaltered,chemostatic,53
rating,13.075483485594903,unaltered,chemostatic,53
composite,13.089262637913889,unaltered,chemostatic,53
truth,13.558332495538698,unaltered,chemostatic,53
pw,13.14389396216739,base,dilution,54
beale,NA,base,dilution,54
rating,11.564179161822318,base,dilution,54
composite,12.256675235472892,base,dilution,54
truth,12.544008302333376,base,dilution,54
pw,25.835987262281865,storm,dilution,54
beale,NA,storm,dilution,54
rating,14.38837714256891,storm,dilution,54
composite,14.653540904161733,storm,dilution,54
truth,31.160611201929502,storm,dilution,54
pw,14.99369744353512,unaltered,dilution,54
beale,NA,unaltered,dilution,54
rating,12.380794534418138,unaltered,dilution,54
composite,13.049157058295995,unaltered,dilution,54
truth,13.734110238904796,unaltered,dilution,54
pw,6.254222499149786,base,enrich,54
beale,NA,base,enrich,54
rating,20.801482578505425,base,enrich,54
composite,20.608462876487167,base,enrich,54
truth,14.645171003545894,base,enrich,54
pw,0.949384990761586,storm,enrich,54
beale,NA,storm,enrich,54
rating,46.08894451794626,storm,enrich,54
composite,46.55832282832863,storm,enrich,54
truth,78.95456112163328,storm,enrich,54
pw,3.486995519655524,unaltered,enrich,54
beale,NA,unaltered,enrich,54
rating,17.007862526833453,unaltered,enrich,54
composite,17.112244140569086,unaltered,enrich,54
truth,14.167362069445288,unaltered,enrich,54
pw,12.908859428882671,base,none,54
beale,NA,base,none,54
rating,13.718402879919454,base,none,54
composite,13.281618707778145,base,none,54
truth,15.927196308019223,base,none,54
pw,5.466079154214213,storm,none,54
beale,NA,storm,none,54
rating,10.674717520752738,storm,none,54
composite,9.83453261821128,storm,none,54
truth,13.690498738595684,storm,none,54
pw,10.326631682694808,unaltered,none,54
beale,NA,unaltered,none,54
rating,11.507238140258504,unaltered,none,54
composite,11.014790895064998,unaltered,none,54
truth,13.528681376133202,unaltered,none,54
pw,12.935563075801292,base,chemostatic,54
beale,NA,base,chemostatic,54
rating,15.775265193631432,base,chemostatic,54
composite,15.722493748303757,base,chemostatic,54
truth,15.953666685263872,base,chemostatic,54
pw,5.477386446587138,storm,chemostatic,54
beale,NA,storm,chemostatic,54
rating,13.310713278648906,storm,chemostatic,54
composite,13.21317624045409,storm,chemostatic,54
truth,13.800890449338045,storm,chemostatic,54
pw,10.34799365722343,unaltered,chemostatic,54
beale,NA,unaltered,chemostatic,54
rating,13.36137768524496,unaltered,chemostatic,54
composite,13.301403307626884,unaltered,chemostatic,54
truth,13.560128593088102,unaltered,chemostatic,54
pw,14.75159053021917,base,dilution,55
beale,NA,base,dilution,55
rating,11.968769422543598,base,dilution,55
composite,11.929029983954567,base,dilution,55
truth,12.526869515424709,base,dilution,55
pw,26.411015001165477,storm,dilution,55
beale,NA,storm,dilution,55
rating,14.00897682464636,storm,dilution,55
composite,13.319308235518804,storm,dilution,55
truth,17.35745083855538,storm,dilution,55
pw,15.447380325988066,unaltered,dilution,55
beale,NA,unaltered,dilution,55
rating,12.46749855921277,unaltered,dilution,55
composite,13.186868361280228,unaltered,dilution,55
truth,13.639750929347962,unaltered,dilution,55
pw,4.629463706683783,base,enrich,55
beale,NA,base,enrich,55
rating,15.05909406319541,base,enrich,55
composite,15.269903239013003,base,enrich,55
truth,14.794987412715829,base,enrich,55
pw,0.825429024316583,storm,enrich,55
beale,NA,storm,enrich,55
rating,31.383061028448562,storm,enrich,55
composite,31.65969245797395,storm,enrich,55
truth,76.95342438032102,storm,enrich,55
pw,3.1006465714035434,unaltered,enrich,55
beale,NA,unaltered,enrich,55
rating,11.004030507723831,unaltered,enrich,55
composite,11.014913403552844,unaltered,enrich,55
truth,13.975778311650068,unaltered,enrich,55
pw,11.99244319409393,base,none,55
beale,NA,base,none,55
rating,12.045730662802603,base,none,55
composite,12.967044803056115,base,none,55
truth,15.977383453210662,base,none,55
pw,5.102020613605601,storm,none,55
beale,NA,storm,none,55
rating,8.474271305887191,storm,none,55
composite,8.316167731391495,storm,none,55
truth,13.736757956806306,storm,none,55
pw,9.718601661570457,unaltered,none,55
beale,NA,unaltered,none,55
rating,9.957156056023571,unaltered,none,55
composite,10.6039186156467,unaltered,none,55
truth,13.549409995266426,unaltered,none,55
pw,12.370893822643696,base,chemostatic,55
beale,NA,base,chemostatic,55
rating,16.125164494308812,base,chemostatic,55
composite,15.997295959920821,base,chemostatic,55
truth,15.980748510057115,base,chemostatic,55
pw,5.263027247270028,storm,chemostatic,55
beale,NA,storm,chemostatic,55
rating,13.922705577824827,storm,chemostatic,55
composite,13.909301950503862,storm,chemostatic,55
truth,13.793911318425794,storm,chemostatic,55
pw,10.02529570613825,unaltered,chemostatic,55
beale,NA,unaltered,chemostatic,55
rating,13.607899797190989,unaltered,chemostatic,55
composite,13.523417169249937,unaltered,chemostatic,55
truth,13.55773965430019,unaltered,chemostatic,55
pw,13.15643731468621,base,dilution,56
beale,NA,base,dilution,56
rating,11.682514091247985,base,dilution,56
composite,11.954526351382944,base,dilution,56
truth,12.459910784695708,base,dilution,56
pw,23.992720693330764,storm,dilution,56
beale,NA,storm,dilution,56
rating,13.549627274985975,storm,dilution,56
composite,12.20567826986839,storm,dilution,56
truth,17.11215137580114,storm,dilution,56
pw,13.979244375259768,unaltered,dilution,56
beale,NA,unaltered,dilution,56
rating,11.703114698976593,unaltered,dilution,56
composite,11.853213170113191,unaltered,dilution,56
truth,13.464857127808683,unaltered,dilution,56
pw,5.469037179934727,base,enrich,56
beale,NA,base,enrich,56
rating,13.483600018736766,base,enrich,56
composite,13.635355436763273,base,enrich,56
truth,14.76110102015116,base,enrich,56
pw,0.8433557915144897,storm,enrich,56
beale,NA,storm,enrich,56
rating,30.9229858595673,storm,enrich,56
composite,31.39315483964586,storm,enrich,56
truth,77.1190457769051,storm,enrich,56
pw,3.2647493243090357,unaltered,enrich,56
beale,NA,unaltered,enrich,56
rating,12.272853912055318,unaltered,enrich,56
composite,12.438017671515459,unaltered,enrich,56
truth,13.967454680318971,unaltered,enrich,56
pw,13.150903084630556,base,none,56
beale,NA,base,none,56
rating,14.716074936405466,base,none,56
composite,15.58306449090611,base,none,56
truth,15.933621981868564,base,none,56
pw,5.500681904731623,storm,none,56
beale,NA,storm,none,56
rating,11.304916792168381,storm,none,56
composite,12.489757660769358,storm,none,56
truth,13.84788796586374,storm,none,56
pw,10.40185087665919,unaltered,none,56
beale,NA,unaltered,none,56
rating,12.335173692352772,unaltered,none,56
composite,13.129234971321688,unaltered,none,56
truth,13.554194821642305,unaltered,none,56
pw,13.071821628696357,base,chemostatic,56
beale,NA,base,chemostatic,56
rating,16.289327783991723,base,chemostatic,56
composite,16.39892511701502,base,chemostatic,56
truth,15.938365306331825,base,chemostatic,56
pw,5.46760418141044,storm,chemostatic,56
beale,NA,storm,chemostatic,56
rating,14.321298659015769,storm,chemostatic,56
composite,14.431787678711489,storm,chemostatic,56
truth,13.802182749106592,storm,chemostatic,56
pw,10.339300532668137,unaltered,chemostatic,56
beale,NA,unaltered,chemostatic,56
rating,13.827559515930542,unaltered,chemostatic,56
composite,13.930842727089933,unaltered,chemostatic,56
truth,13.552363676199763,unaltered,chemostatic,56
pw,14.47428427485372,base,dilution,57
beale,NA,base,dilution,57
rating,12.430536020720547,base,dilution,57
composite,12.200720106045793,base,dilution,57
truth,12.361098387257899,base,dilution,57
pw,25.81682900568464,storm,dilution,57
beale,NA,storm,dilution,57
rating,14.157221716352138,storm,dilution,57
composite,12.845638490085904,storm,dilution,57
truth,17.05902051325404,storm,dilution,57
pw,14.892549879026518,unaltered,dilution,57
beale,NA,unaltered,dilution,57
rating,12.217589265199582,unaltered,dilution,57
composite,12.364747828838974,unaltered,dilution,57
truth,13.168378844732217,unaltered,dilution,57
pw,4.902354485189513,base,enrich,57
beale,NA,base,enrich,57
rating,11.314047818714256,base,enrich,57
composite,11.757848270934858,base,enrich,57
truth,14.15144243606781,base,enrich,57
pw,0.8788963929293696,storm,enrich,57
beale,NA,storm,enrich,57
rating,33.316234035540496,storm,enrich,57
composite,33.74297240495345,storm,enrich,57
truth,75.64546814186515,storm,enrich,57
pw,3.3301607693574122,unaltered,enrich,57
beale,NA,unaltered,enrich,57
rating,13.742219039712781,unaltered,enrich,57
composite,13.869406932461803,unaltered,enrich,57
truth,13.771914656913504,unaltered,enrich,57
pw,11.835754401629451,base,none,57
beale,NA,base,none,57
rating,18.430260230805906,base,none,57
composite,19.480461681720488,base,none,57
truth,15.831833337472705,base,none,57
pw,4.917419155482061,storm,none,57
beale,NA,storm,none,57
rating,19.48291789700369,storm,none,57
composite,20.681848592680772,storm,none,57
truth,13.862994626801145,storm,none,57
pw,9.326610412115455,unaltered,none,57
beale,NA,unaltered,none,57
rating,15.722105103925273,unaltered,none,57
composite,16.704642146422735,unaltered,none,57
truth,13.58252305154945,unaltered,none,57
pw,13.1340213169321,base,chemostatic,57
beale,NA,base,chemostatic,57
rating,16.387723189729243,base,chemostatic,57
composite,16.384352892940303,base,chemostatic,57
truth,15.782746632837634,base,chemostatic,57
pw,5.456812115288573,storm,chemostatic,57
beale,NA,storm,chemostatic,57
rating,14.988135559153031,storm,chemostatic,57
composite,14.947946306410985,storm,chemostatic,57
truth,13.726710898793694,storm,chemostatic,57
pw,10.349648684040034,unaltered,chemostatic,57
beale,NA,unaltered,chemostatic,57
rating,14.225160894052772,unaltered,chemostatic,57
composite,14.210319800828376,unaltered,chemostatic,57
truth,13.531137348728315,unaltered,chemostatic,57
pw,13.758970816704787,base,dilution,58
beale,NA,base,dilution,58
rating,12.219049008819148,base,dilution,58
composite,12.379303538012497,base,dilution,58
truth,12.43102682330785,base,dilution,58
pw,25.42824528099863,storm,dilution,58
beale,NA,storm,dilution,58
rating,14.357022455967016,storm,dilution,58
composite,14.160648079128604,storm,dilution,58
truth,18.375204153829593,storm,dilution,58
pw,14.797035401959045,unaltered,dilution,58
beale,NA,unaltered,dilution,58
rating,12.361818642799735,unaltered,dilution,58
composite,12.97893198075593,unaltered,dilution,58
truth,13.76048038972046,unaltered,dilution,58
pw,5.350193078454576,base,enrich,58
beale,NA,base,enrich,58
rating,14.03270647846881,base,enrich,58
composite,14.329904710478315,base,enrich,58
truth,14.505957543445893,base,enrich,58
pw,0.8732129402900557,storm,enrich,58
beale,NA,storm,enrich,58
rating,37.51458102710086,storm,enrich,58
composite,37.9350935729864,storm,enrich,58
truth,75.84245181899048,storm,enrich,58
pw,3.2765376044127903,unaltered,enrich,58
beale,NA,unaltered,enrich,58
rating,14.607151979526606,unaltered,enrich,58
composite,14.697526644177595,unaltered,enrich,58
truth,13.827090380925958,unaltered,enrich,58
pw,13.406444918853431,base,none,58
beale,NA,base,none,58
rating,13.96291844230714,base,none,58
composite,14.662953545391103,base,none,58
truth,15.850142152706756,base,none,58
pw,5.687871227187623,storm,none,58
beale,NA,storm,none,58
rating,10.395746561609096,storm,none,58
composite,10.541587717915549,storm,none,58
truth,13.698840181525082,storm,none,58
pw,10.758977097420473,unaltered,none,58
beale,NA,unaltered,none,58
rating,11.593920763519684,unaltered,none,58
composite,12.153593738041842,unaltered,none,58
truth,13.52261535850418,unaltered,none,58
pw,12.630290658310452,base,chemostatic,58
beale,NA,base,chemostatic,58
rating,15.217521983609275,base,chemostatic,58
composite,15.332194858353926,base,chemostatic,58
truth,15.867514413118231,base,chemostatic,58
pw,5.358576957668553,storm,chemostatic,58
beale,NA,storm,chemostatic,58
rating,12.767721671283018,storm,chemostatic,58
composite,12.882833651821382,storm,chemostatic,58
truth,13.787713949124138,storm,chemostatic,58
pw,10.136095642732679,unaltered,chemostatic,58
beale,NA,unaltered,chemostatic,58
rating,12.937217414580385,unaltered,chemostatic,58
composite,13.033416333959547,unaltered,chemostatic,58
truth,13.545378671767306,unaltered,chemostatic,58
pw,14.775316308979798,base,dilution,59
beale,NA,base,dilution,59
rating,12.370539151391228,base,dilution,59
composite,13.26225582828789,base,dilution,59
truth,12.667024457592715,base,dilution,59
pw,27.891373598964826,storm,dilution,59
beale,NA,storm,dilution,59
rating,14.953074089241374,storm,dilution,59
composite,15.079380785770507,storm,dilution,59
truth,17.513888676381843,storm,dilution,59
pw,16.001675620772595,unaltered,dilution,59
beale,NA,unaltered,dilution,59
rating,12.98950466189926,unaltered,dilution,59
composite,13.67731422338183,unaltered,dilution,59
truth,13.686234121149877,unaltered,dilution,59
pw,5.856527127021404,base,enrich,59
beale,NA,base,enrich,59
rating,14.71159669510255,base,enrich,59
composite,14.634059797000525,base,enrich,59
truth,14.666821512674584,base,enrich,59
pw,0.8954450698010947,storm,enrich,59
beale,NA,storm,enrich,59
rating,30.68709813301855,storm,enrich,59
composite,31.10968683462022,storm,enrich,59
truth,78.57836568449456,storm,enrich,59
pw,3.3677822561637414,unaltered,enrich,59
beale,NA,unaltered,enrich,59
rating,12.806367451511571,unaltered,enrich,59
composite,12.977910440554417,unaltered,enrich,59
truth,14.206320531840026,unaltered,enrich,59
pw,13.655254754263261,base,none,59
beale,NA,base,none,59
rating,17.23666708270807,base,none,59
composite,17.66447299871211,base,none,59
truth,15.995264057204574,base,none,59
pw,5.616708494094394,storm,none,59
beale,NA,storm,none,59
rating,15.761888770825035,storm,none,59
composite,16.579933416267817,storm,none,59
truth,13.825224179728533,storm,none,59
pw,10.511250101192745,unaltered,none,59
beale,NA,unaltered,none,59
rating,14.753962386424728,unaltered,none,59
composite,15.167833981477322,unaltered,none,59
truth,13.553817383929145,unaltered,none,59
pw,13.754573855799398,base,chemostatic,59
beale,NA,base,chemostatic,59
rating,16.751523733410625,base,chemostatic,59
composite,16.73835676149278,base,chemostatic,59
truth,16.007297324156756,base,chemostatic,59
pw,5.657560638654325,storm,chemostatic,59
beale,NA,storm,chemostatic,59
rating,14.930716238066168,storm,chemostatic,59
composite,14.842045821755805,storm,chemostatic,59
truth,13.803414409691376,storm,chemostatic,59
pw,10.587701836063978,unaltered,chemostatic,59
beale,NA,unaltered,chemostatic,59
rating,14.308549446569822,unaltered,chemostatic,59
composite,14.284589675344607,unaltered,chemostatic,59
truth,13.561046754726554,unaltered,chemostatic,59
pw,13.4873851960293,base,dilution,60
beale,NA,base,dilution,60
rating,11.740111694775615,base,dilution,60
composite,11.767533062868281,base,dilution,60
truth,12.532011788128036,base,dilution,60
pw,27.5091114493217,storm,dilution,60
beale,NA,storm,dilution,60
rating,14.794150252523222,storm,dilution,60
composite,11.431727831851152,storm,dilution,60
truth,17.404717009885395,storm,dilution,60
pw,15.733437643433673,unaltered,dilution,60
beale,NA,unaltered,dilution,60
rating,12.756367642374922,unaltered,dilution,60
composite,12.496060250835574,unaltered,dilution,60
truth,13.572824971629075,unaltered,dilution,60
pw,5.461217075635448,base,enrich,60
beale,NA,base,enrich,60
rating,14.081201303726878,base,enrich,60
composite,13.886966157438273,base,enrich,60
truth,14.648095358084706,base,enrich,60
pw,0.8323103590978668,storm,enrich,60
beale,NA,storm,enrich,60
rating,33.34645786603533,storm,enrich,60
composite,33.614572893873984,storm,enrich,60
truth,75.82400546424608,storm,enrich,60
pw,3.211203317510235,unaltered,enrich,60
beale,NA,unaltered,enrich,60
rating,13.700639753971661,unaltered,enrich,60
composite,13.723103231884703,unaltered,enrich,60
truth,13.90553694000539,unaltered,enrich,60
pw,13.484256942604077,base,none,60
beale,NA,base,none,60
rating,14.78268630873872,base,none,60
composite,15.23232870106053,base,none,60
truth,15.924952273375494,base,none,60
pw,5.573187547484835,storm,none,60
beale,NA,storm,none,60
rating,12.763887901705457,storm,none,60
composite,12.906329288784233,storm,none,60
truth,13.65584052262331,storm,none,60
pw,10.548562161100454,unaltered,none,60
beale,NA,unaltered,none,60
rating,12.352629414343452,unaltered,none,60
composite,12.680180419764158,unaltered,none,60
truth,13.507652722890398,unaltered,none,60
pw,12.856526264795544,base,chemostatic,60
beale,NA,base,chemostatic,60
rating,15.45650112825767,base,chemostatic,60
composite,15.420624576243013,base,chemostatic,60
truth,15.969149748490988,base,chemostatic,60
pw,5.313739747607691,storm,chemostatic,60
beale,NA,storm,chemostatic,60
rating,13.214537819747177,storm,chemostatic,60
composite,13.132914823737192,storm,chemostatic,60
truth,13.757934110468115,storm,chemostatic,60
pw,10.057496461041623,unaltered,chemostatic,60
beale,NA,unaltered,chemostatic,60
rating,13.121534597087667,unaltered,chemostatic,60
composite,13.083922791103195,unaltered,chemostatic,60
truth,13.55070202425259,unaltered,chemostatic,60
pw,13.756088846016322,base,dilution,61
beale,NA,base,dilution,61
rating,12.235587517574109,base,dilution,61
composite,12.47671391914051,base,dilution,61
truth,12.43273902363909,base,dilution,61
pw,27.604061219265233,storm,dilution,61
beale,NA,storm,dilution,61
rating,14.541804359991959,storm,dilution,61
composite,10.524644269768435,storm,dilution,61
truth,18.769609728214192,storm,dilution,61
pw,15.662164670590743,unaltered,dilution,61
beale,NA,unaltered,dilution,61
rating,12.541334904990096,unaltered,dilution,61
composite,12.48727914987928,unaltered,dilution,61
truth,13.684576643618275,unaltered,dilution,61
pw,5.744610196103301,base,enrich,61
beale,NA,base,enrich,61
rating,19.851005651166787,base,enrich,61
composite,20.03300345090126,base,enrich,61
truth,14.33550730870238,base,enrich,61
pw,0.8890359228511192,storm,enrich,61
beale,NA,storm,enrich,61
rating,49.16778567131728,storm,enrich,61
composite,49.69043176969133,storm,enrich,61
truth,75.57251736060968,storm,enrich,61
pw,3.3792154878454457,unaltered,enrich,61
beale,NA,unaltered,enrich,61
rating,20.26431384082012,unaltered,enrich,61
composite,20.471968624441317,unaltered,enrich,61
truth,13.854643954453213,unaltered,enrich,61
pw,12.739501097062975,base,none,61
beale,NA,base,none,61
rating,13.935464285932786,base,none,61
composite,13.864314146101686,base,none,61
truth,15.792676091027946,base,none,61
pw,5.355883425143634,storm,none,61
beale,NA,storm,none,61
rating,12.149666100636772,storm,none,61
composite,11.117928388572151,storm,none,61
truth,13.598987457288384,storm,none,61
pw,10.169837783573671,unaltered,none,61
beale,NA,unaltered,none,61
rating,11.919530771851052,unaltered,none,61
composite,11.68876536902473,unaltered,none,61
truth,13.483080612918748,unaltered,none,61
pw,12.870380359488076,base,chemostatic,61
beale,NA,base,chemostatic,61
rating,16.098969424655238,base,chemostatic,61
composite,16.09728030619992,base,chemostatic,61
truth,15.84645111112354,base,chemostatic,61
pw,5.410907092630834,storm,chemostatic,61
beale,NA,storm,chemostatic,61
rating,13.980867712378933,storm,chemostatic,61
composite,13.976607706804172,storm,chemostatic,61
truth,13.734145049027678,storm,chemostatic,61
pw,10.27431761037033,unaltered,chemostatic,61
beale,NA,unaltered,chemostatic,61
rating,13.76099086478533,unaltered,chemostatic,61
composite,13.7631814886988,unaltered,chemostatic,61
truth,13.538106368794482,unaltered,chemostatic,61
pw,14.256966991222209,base,dilution,62
beale,NA,base,dilution,62
rating,11.78867581933869,base,dilution,62
composite,11.84436964816786,base,dilution,62
truth,12.36012917290242,base,dilution,62
pw,26.474344639447764,storm,dilution,62
beale,NA,storm,dilution,62
rating,13.793852394416394,storm,dilution,62
composite,11.053643606565885,storm,dilution,62
truth,17.070776404548056,storm,dilution,62
pw,15.222295752324731,unaltered,dilution,62
beale,NA,unaltered,dilution,62
rating,12.15483168318929,unaltered,dilution,62
composite,11.93109388385523,unaltered,dilution,62
truth,13.234038542307326,unaltered,dilution,62
pw,4.431349694466145,base,enrich,62
beale,NA,base,enrich,62
rating,13.511057721552888,base,enrich,62
composite,13.504864916816173,base,enrich,62
truth,14.016421788375684,base,enrich,62
pw,0.8537852237610286,storm,enrich,62
beale,NA,storm,enrich,62
rating,46.91482551415233,storm,enrich,62
composite,47.24392681165621,storm,enrich,62
truth,75.45975880695313,storm,enrich,62
pw,3.2564887435624685,unaltered,enrich,62
beale,NA,unaltered,enrich,62
rating,16.039428333609717,unaltered,enrich,62
composite,16.12958078514566,unaltered,enrich,62
truth,13.721201814502022,unaltered,enrich,62
pw,12.778495890229786,base,none,62
beale,NA,base,none,62
rating,19.772083698885766,base,none,62
composite,20.433087332933543,base,none,62
truth,15.71810968412051,base,none,62
pw,5.5723122277426596,storm,none,62
beale,NA,storm,none,62
rating,20.29627045186142,storm,none,62
composite,21.144834330707077,storm,none,62
truth,13.795404317857544,storm,none,62
pw,10.651277772783235,unaltered,none,62
beale,NA,unaltered,none,62
rating,17.730968704576085,unaltered,none,62
composite,18.4048933815899,unaltered,none,62
truth,13.53582924459455,unaltered,none,62
pw,12.512938711745193,base,chemostatic,62
beale,NA,base,chemostatic,62
rating,16.459763823419674,base,chemostatic,62
composite,16.518879608696366,base,chemostatic,62
truth,15.714814662313396,base,chemostatic,62
pw,5.456510843483818,storm,chemostatic,62
beale,NA,storm,chemostatic,62
rating,13.711633486830989,storm,chemostatic,62
composite,13.94725740568735,storm,chemostatic,62
truth,13.741697590646947,storm,chemostatic,62
pw,10.429927521791754,unaltered,chemostatic,62
beale,NA,unaltered,chemostatic,62
rating,13.866343901199837,unaltered,chemostatic,62
composite,13.975626746472678,unaltered,chemostatic,62
truth,13.525876696822074,unaltered,chemostatic,62
pw,13.354228837517576,base,dilution,63
